"school_id","filipino_mean","intervention","latitude","longitude"
106038,29.53,1,14.96098056,120.5667639
106039,31.31,0,14.94959722,120.5998528
106040,31.14,0,14.97856944,120.5788111
106041,24.98,1,14.89734913,120.5604112
106042,32.18,0,14.83182,120.600582
106043,31.33,0,14.85593,120.594734
106044,29.56,1,14.86734516,120.538831
106045,34.93,0,14.89293746,120.5516862
106046,33.1,0,14.92592851,120.5320434
106047,33.29,0,14.89241,120.534912
106048,31.91,0,14.871361,120.503441
106049,27.49,1,14.88119639,120.5214411
106050,33.78,0,14.91791172,120.5797263
106051,33.31,0,14.933307,120.599978
106052,31.17,0,14.92653257,120.5163484
106053,31.6,0,14.9222103,120.5391506
106054,26.5,1,14.916275,120.5077583
106055,33.72,0,14.91199542,120.5262553
106056,34.85,0,14.89654928,120.5451092
106057,32.77,0,14.904432,120.508347
106058,23.6,1,14.910409,120.562721
106059,29.39,1,14.94127651,120.5375815
106060,29.03,1,14.886935,120.563454
106061,25.88,1,15.235279,120.5821052
106062,34.81,0,15.23792,120.5715563
106063,27,1,15.209215,120.531292
106064,23.7,1,15.213611,120.507637
106065,32.25,0,15.20947,120.531181
106066,25.97,1,15.22395254,120.5738584
106067,28.86,1,15.209858,120.535812
106068,23.12,1,15.221676,120.609398
106069,29.05,1,15.20416756,120.6085972
106070,32.21,0,15.23039515,120.5719094
106071,30.2,1,15.19378626,120.6004722
106072,33.25,0,15.222597,120.575928
106073,34.65,0,15.81305556,120.4380556
106074,31.61,0,15.19277778,120.5855556
106075,31.6,0,15.27861111,120.5219444
106076,31.14,0,15.1820169,120.5857752
106077,27.89,1,15.17616542,120.592509
106078,28.05,1,15.17652034,120.601499
106079,27.46,1,15.187427,120.58181
106080,33.85,0,15.1741896,120.584001
106081,30.24,1,15.182478,120.58857
106082,28.15,1,15.21072032,120.5816214
106083,35.69,0,15.17984924,120.5833371
106084,37.52,0,15.20655556,120.6092222
106085,32.15,0,15.232132,120.618584
106086,32.23,0,15.21495707,120.5805443
106087,26.3,1,15.19952,120.6045713
106088,33.48,0,15.185569,120.585892
106089,32.5,0,15.1882999,120.5895414
106090,25.34,1,14.89176352,120.7151421
106091,36.1,0,14.926296,120.722038
106092,30,1,14.90805556,120.7155528
106093,35.71,0,14.90800833,120.7158917
106094,36.58,0,14.91128,120.72039
106095,28.73,1,14.8912798,120.7008056
106096,27.41,1,14.97040833,120.6307778
106097,30.55,1,14.94330278,120.763375
106098,36.26,0,14.896443,120.719604
106099,31.91,0,14.90805556,120.7155528
106100,27.42,1,14.90336389,120.7153111
106101,34.34,0,14.939011,120.71302
106102,36.89,0,14.938456,120.723051
106103,28.42,1,14.922308,120.676582
106104,26.61,1,14.803101,120.656302
106105,28.76,1,14.90805556,120.7155528
106106,34.58,0,14.891477,120.657681
106107,37.15,0,14.96305278,120.6365278
106108,31.71,0,14.854996,120.648057
106109,32.91,0,14.96541667,120.6293417
106110,32.22,0,14.9133907,120.7052394
106111,35.61,0,14.961817,120.635539
106112,37.55,0,14.907469,120.691928
106113,35.21,0,14.90806,120.715542
106114,33.74,0,14.906925,120.691831
106115,35.89,0,14.906501,120.715992
106116,36.74,0,14.911296,120.71023
106117,29.39,1,15.23317,120.704212
106118,31.89,0,15.25677222,120.7129611
106119,31.93,0,15.23438333,120.6736389
106120,35.37,0,15.19147,120.651733
106121,24.08,1,15.25172778,120.6514028
106122,29.11,1,15.274669,120.733223
106123,30.53,1,15.2161943,120.6601146
106124,28.35,1,15.260598,120.683868
106125,32.36,0,15.274353,120.658295
106126,28.07,1,15.255157,120.701637
106127,33.09,0,15.21997,121.064899
106128,25.64,1,15.21680278,120.6669167
106129,31.88,0,15.232515,120.636204
106130,30.82,0,15.186778,120.640592
106131,32.75,0,15.21680278,120.6669167
106132,22.53,1,15.218114,120.677742
106133,27.45,1,15.210837,120.648582
106134,31.54,0,15.085329,120.714073
106135,31.86,0,15.201151,120.683609
106136,35.02,0,15.210306,120.662042
106137,35.36,0,15.22217,120.62719
106138,33.97,0,15.25761,120.677015
106139,33.9,0,15.216774,120.666924
106140,29.31,1,15.244885,120.638512
106141,24.65,1,15.25479722,120.6733139
106142,31.66,0,15.2328866,120.7182883
106143,36.33,0,14.870718,120.714769
106144,36.67,0,14.84691546,120.6974568
106145,37.62,0,14.852446,120.677519
106146,33.98,0,14.87468064,120.708929
106147,39.9,0,14.86935399,120.706402
106148,37.94,0,14.84392476,120.6803678
106149,33.6,0,14.86104556,120.6992699
106150,37.44,0,14.86264354,120.6863899
106151,36.77,0,14.830812,120.673399
106152,32.59,0,14.88913573,120.7084081
106153,34.44,0,14.82563889,120.6836797
106154,34.27,0,14.876115,120.686546
106155,37.53,0,14.85075826,120.6905798
106156,32.49,0,14.89129,120.700908
106157,34.56,0,14.892493,120.70477
106158,31.96,0,14.805349,120.685783
106159,32.72,0,14.860659,120.675491
106160,32.72,0,14.8869499,120.7036191
106161,37.56,0,14.852384,120.677497
106162,32.43,0,15.124978,120.642723
106163,27.73,1,15.143117,120.69207
106164,31.84,0,15.08364444,120.7154734
106165,32.29,0,15.166392,120.663769
106166,33.96,0,15.115099,120.664543
106167,35.05,0,15.152702,120.670888
106168,31.37,0,15.109514,120.712626
106169,30.42,1,15.140425,120.6575611
106170,33.47,0,15.06666667,120.7166667
106171,32.45,0,15.06666667,120.7166667
106172,33.07,0,15.127335,120.672914
106173,34.4,0,15.06666667,120.7166667
106174,27.93,1,15.11611944,120.6361083
106175,25.39,1,15.11522853,120.7044526
106176,28.73,1,15.091801,120.727383
106177,29.2,1,15.078407,120.675933
106178,35.63,0,15.066661,120.716668
106179,26.6,1,15.07028,120.724371
106180,29.64,1,15.137564,120.638138
106181,32.45,0,15.167785,120.651731
106182,37.63,0,15.09275806,120.6845135
106183,33.03,0,15.035999,120.748077
106184,35.6,0,15.056016,120.711014
106185,27.46,1,15.045657,120.753224
106186,29.71,1,15.05736,120.698711
106187,30.92,0,15.05991891,120.7183302
106188,27.13,1,15.18094,120.64715
106189,33.97,0,15.178085,120.646234
106190,29.74,1,15.068047,120.698337
106191,30.89,0,15.06359,120.724122
106192,27.84,1,15.0474897,120.7175321
106193,37.26,0,15.06662736,120.7388153
106194,36.03,0,15.075983,120.701033
106195,26.64,1,15.092433,120.69977
106196,33.65,0,15.180921,120.628188
106197,30.44,1,15.098498,120.680307
106198,31.33,0,15.059715,120.773925
106199,28.13,1,15.073311,120.743567
106200,30.72,0,14.952772,120.673256
106201,35.3,0,14.966061,120.68616
106202,31.95,0,14.96583073,120.7354836
106203,32.67,0,14.93427612,120.6700714
106204,35.62,0,14.966956,120.685234
106205,32.88,0,14.961365,120.670074
106206,34.73,0,14.95329261,120.7195805
106207,31.29,0,14.976935,120.689812
106208,30.55,1,14.93941171,120.6847184
106209,31.77,0,14.979342,120.73877
106210,30.91,0,14.979555,120.692879
106211,34.79,0,14.98852924,120.7442887
106212,34.78,0,15.075977,120.532605
106213,32.81,0,15.068277,120.542747
106214,33,0,15.0339142,120.5470474
106215,32.86,0,15.10114722,120.5833139
106216,23.74,1,15.054884,120.452671
106217,36.94,0,15.09447895,120.5277325
106218,34.04,0,15.066123,120.534599
106219,37.33,0,15.042285,120.511923
106220,33.65,0,15.043679,120.530007
106222,34.36,0,15.1153373,120.5671222
106223,37.61,0,15.221842,120.610123
106224,31.87,0,15.043881,120.530479
106225,32.63,0,15.04077425,120.5379591
106227,35.54,0,15.019707,120.558084
106228,35.17,0,15.04517809,120.5202232
106229,30.22,1,15.03408282,120.5143791
106230,32.58,0,15.07064736,120.5405763
106231,37.33,0,15.0458218,120.5595722
106232,35.7,0,15.01645275,120.542612
106233,25.48,1,15.11081111,120.4962389
106234,34.92,0,15.04299403,120.5503772
106235,31.33,0,15.116397,120.569664
106236,29.16,1,15.121319,120.570915
106237,35.34,0,15.08947,120.483986
106238,35.59,0,15.020883,120.819099
106239,32,0,15.02994,120.780075
106240,26.53,1,15.042218,120.758392
106241,32.15,0,15.02260058,120.8259309
106242,29.29,1,15.0003657,120.8707698
106243,27.85,1,14.99709886,120.8788758
106244,28.99,1,15.05984035,120.8082372
106245,30.18,1,15.03947673,120.7922891
106247,27.12,1,15.011946,120.842056
106248,31.47,0,15.0566866,120.7996382
106249,30.67,1,15.064188,120.814644
106250,35.16,0,15.03637,120.789446
106251,25.07,1,15.0301534,120.779129
106252,32.41,0,15.018396,120.850038
106253,28.36,1,15.061077,120.785568
106255,32.62,0,15.02645,120.736687
106256,30.66,1,14.983239,120.752487
106257,28.98,1,15.009837,120.755013
106258,31.97,0,14.980837,120.779572
106259,32.5,0,14.9912601,120.7812397
106260,23.47,1,15.021225,120.779793
106261,32.98,0,15.025124,120.752022
106262,30.53,1,15.01092861,120.7796229
106263,33.03,0,14.99387,120.776878
106264,32.35,0,15.013733,120.779732
106265,28.82,1,14.993248,120.750793
106266,33.33,0,14.985198,120.760643
106267,28.48,1,14.81710082,120.6206766
106268,21.85,1,14.82944444,120.6009278
106269,38.86,0,14.85581936,120.6228739
106270,34,0,14.93485833,120.5869778
106271,32.54,0,14.93594229,120.6256794
106272,31.36,0,14.93749722,120.6212472
106273,37.55,0,14.84312519,120.6182118
106274,37.25,0,14.93749722,120.6212472
106275,32.54,0,14.948631,120.623489
106276,35.94,0,15.102325,120.7432889
106277,31.01,0,15.115156,120.7721767
106278,29.79,1,15.094629,120.764748
106279,30.28,1,15.082693,120.771637
106280,30.24,1,15.107155,120.779999
106281,28.1,1,15.09318,120.767952
106282,27.22,1,15.11931,120.727371
106283,26.12,1,15.10528272,120.7732245
106284,29.47,1,15.0935675,120.7683402
106285,32.23,0,15.263051,120.541969
106286,28.3,1,15.076607,120.776419
106287,35,0,15.119991,120.740936
106288,34.49,0,15.00721,120.59256
106289,34.6,0,15.015539,120.580063
106290,32.75,0,15.031447,121.064899
106291,35.87,0,15.03282846,120.5835451
106292,36.93,0,15.007842,120.612587
106293,34.63,0,15.004344,120.621857
106294,34.62,0,15.004168,120.60368
106295,33.34,0,14.849592,120.293635
106296,36.99,0,14.992318,120.608932
106297,30.48,1,15.001438,120.727127
106298,26.08,1,15.012579,120.710564
106299,32.87,0,14.987696,120.70562
106300,32.13,0,15.004168,120.60368
106301,31.95,0,14.99439444,120.7043667
106302,33.71,0,15.00438747,120.7076729
106303,32.79,0,15.072124,120.585678
106304,33,0,14.98899167,120.7100139
106305,36.34,0,15.72915973,120.6260848
106306,32.38,0,15.77017476,120.6226864
106307,36.93,0,15.75316362,120.6120515
106308,33.35,0,15.72045639,120.6064591
106310,34.52,0,15.29370631,120.5629027
106311,33.54,0,15.295362,120.546155
106312,34.49,0,15.279924,120.568305
106313,32.59,0,15.276081,120.565842
106314,34.57,0,15.28245159,120.5241233
106315,37.78,0,15.279083,120.522251
106316,30.08,1,15.29703862,120.5922568
106317,32.79,0,15.279937,120.526194
106318,28.9,1,15.264231,120.557528
106319,27.23,1,15.263278,120.522959
106320,27.15,1,15.25959359,120.4850489
106321,33.9,0,15.29521724,120.5583751
106322,32.44,0,15.23135534,120.5017805
106323,35.13,0,15.27186901,120.5592978
106324,37.36,0,15.277189,120.524547
106325,35.21,0,15.32263463,120.5964303
106326,31.1,0,15.23538221,120.5335915
106327,34.5,0,15.24087893,120.5306411
106328,35.34,0,15.730469,120.4317
106329,29.88,1,15.686489,120.414083
106330,32.24,0,15.688663,120.413335
106331,24.86,1,15.696415,120.415081
106332,30.42,1,15.744758,120.413375
106333,34.83,0,15.738407,120.43244
106334,35.05,0,15.717833,120.429331
106335,34.89,0,15.675808,120.414448
106336,35.16,0,15.69813,120.418911
106337,35.94,0,15.663686,120.411468
106338,33.94,0,15.671692,120.450781
106339,31.42,0,15.736649,120.438869
106340,33,0,15.651651,120.423991
106341,32.22,0,15.687615,120.420367
106343,33.56,0,15.725434,120.460378
106344,32.75,0,15.70082,120.473422
106345,36,0,15.689128,120.47881
106346,34.59,0,15.640198,120.411814
106347,34.93,0,15.68526,120.4653144
106348,33.41,0,15.686473,120.446951
106349,33.83,0,15.666041,120.466332
106350,36.58,0,15.69358,120.459884
106351,37.29,0,15.708073,120.453501
106352,35.6,0,15.717438,120.451025
106353,33.29,0,15.642492,120.426314
106355,34.98,0,15.64717202,120.3883553
106356,35.08,0,15.64399772,120.3421676
106357,34.88,0,15.65809184,120.3618121
106358,29.43,1,15.68898083,120.3877652
106359,37.08,0,15.66769399,120.3847826
106360,34,0,15.6903985,120.4080319
106362,32.81,0,15.70635625,120.4172909
106363,30,1,15.65958978,120.3776211
106364,37.73,0,15.66897751,120.4091424
106365,36.05,0,15.64133479,120.3290087
106366,36.44,0,15.71142219,120.3949857
106367,39.09,0,15.350979,120.457376
106368,37.37,0,15.39968,120.598186
106369,35.95,0,15.311609,120.524858
106370,36.61,0,15.336682,120.592324
106371,38.24,0,15.330882,120.592691
106372,31.14,0,15.326076,120.59239
106373,36.22,0,15.368588,120.591947
106374,23.88,1,15.31701389,120.5443861
106375,27.98,1,15.373794,120.574714
106376,35.57,0,15.384957,120.574875
106377,37.93,0,15.320247,120.582778
106378,36.9,0,15.380436,120.59692
106379,37.93,0,15.35585768,120.5273902
106382,34.7,0,15.3693637,120.4243183
106383,36.17,0,15.34968631,120.4589939
106384,33.41,0,15.37709138,120.5536814
106386,36.08,0,15.35858896,120.5649626
106387,34.85,0,15.303278,120.416636
106388,35.77,0,15.35022948,120.5732238
106389,34.89,0,15.3280618,120.4301119
106390,33.84,0,15.36833436,120.4876399
106391,39.72,0,15.35900796,120.5293429
106392,34.56,0,15.36055204,120.5365661
106393,35.41,0,15.337043,120.708654
106394,36.59,0,15.305152,120.7323
106395,35.63,0,15.379067,120.708268
106396,34.85,0,15.367212,120.688248
106397,37.1,0,15.33666,120.720531
106398,34.07,0,15.312975,120.733073
106399,38.15,0,15.359184,120.731506
106400,36.96,0,15.36117,120.746698
106401,34.95,0,15.374288,120.697303
106402,36.26,0,15.337855,120.697354
106403,36.31,0,15.319013,120.648409
106404,36.4,0,15.32594062,120.6543204
106405,37.79,0,15.34014167,120.6890028
106406,35.97,0,15.39459915,120.6644243
106407,39.74,0,15.33954169,120.6765854
106408,34.97,0,15.42792449,120.657413
106409,35.63,0,15.34169378,120.6539637
106410,36.07,0,15.40356711,120.6078994
106411,37.33,0,15.32617861,120.6595534
106412,32.61,0,15.35801736,120.6747133
106414,37.1,0,15.37763965,120.6175554
106415,36,0,15.33282404,120.6718004
106416,37.94,0,15.34910951,120.6605512
106417,34.28,0,15.37630518,120.6534621
106418,32.23,0,15.275284,120.695908
106419,35.01,0,15.303188,120.695018
106420,33.55,0,15.293168,120.708359
106421,36.82,0,15.324386,120.656477
106422,38.89,0,15.313808,120.707624
106423,34.35,0,15.284547,120.736731
106424,33.6,0,15.290361,120.720657
106425,37.59,0,15.282353,120.678128
106426,35.72,0,15.316623,120.660594
106427,39.4,0,15.329759,120.638911
106428,39.07,0,15.328318,120.627718
106429,33.62,0,15.291034,120.617258
106430,37.79,0,15.324445,120.646486
106431,35.26,0,15.336145,120.625117
106432,35.81,0,15.306539,120.608752
106433,37.36,0,15.310983,120.64239
106434,37.86,0,15.300185,120.618719
106435,36.44,0,15.320335,120.650801
106436,35.72,0,15.287613,120.671776
106437,36.46,0,15.309472,120.63823
106438,36.24,0,15.35377,120.604973
106439,34.51,0,15.284925,120.649023
106441,37.44,0,15.292144,120.655079
106442,36.23,0,15.346564,120.631412
106443,29.63,1,15.610583,120.609106
106444,37.63,0,15.617109,120.585055
106445,33.22,0,15.626979,120.582051
106446,32.27,0,15.635598,120.623456
106447,33.83,0,15.617062,120.597369
106448,23.92,1,15.61691,120.557753
106449,26,1,15.613019,120.573017
106450,29.07,1,15.607667,120.601237
106451,29.65,1,15.60737,120.60205
106452,36.88,0,15.615515,120.597608
106453,38.08,0,15.640741,120.617067
106454,35.22,0,15.636471,120.607878
106455,34.81,0,15.619893,120.500112
106456,36.25,0,15.599888,120.546394
106457,34.24,0,15.617739,120.624349
106458,30.64,1,15.625685,120.529217
106459,35.46,0,15.60869,120.533876
106460,37.35,0,15.600286,120.56117
106462,30.29,1,15.57979354,120.6117296
106463,35.14,0,15.57967986,120.5728644
106464,36.11,0,15.60283073,120.6243145
106465,37.61,0,15.56527029,120.6147337
106466,33.65,0,15.56687227,120.5148911
106467,37.41,0,15.57317669,120.5885071
106468,35.72,0,15.59725057,120.5782154
106469,37.11,0,15.57726154,120.6232792
106470,35.83,0,15.61119808,120.4981595
106471,34.08,0,15.59483505,120.5793875
106472,32.57,0,15.59200096,120.6211388
106473,33.76,0,15.58846153,120.5972672
106474,34,0,15.59936382,120.5172998
106476,26.61,1,15.55457291,120.5993003
106477,33.8,0,15.60129362,120.5895075
106478,35.69,0,15.5523972,120.6068265
106479,32.84,0,15.59409876,120.6113219
106480,30.75,0,15.60378657,120.5396077
106481,37.97,0,15.59835887,120.6052226
106482,35.05,0,15.58552918,120.5438724
106483,35.68,0,15.5574101,120.5742484
106484,37.3,0,15.57291315,120.5522382
106485,33.57,0,15.56401712,120.5893359
106486,38.33,0,15.44255307,120.7333732
106487,37.8,0,15.47743202,120.7171404
106488,36.6,0,15.4931246,120.7117009
106489,36.67,0,15.48780771,120.7143617
106490,35.94,0,15.43911966,120.7136536
106491,39.6,0,15.49156599,120.7193184
106492,36.85,0,15.46484815,120.7230949
106493,36.2,0,15.51058898,120.7019806
106494,39,0,15.49173142,120.6995773
106495,36,0,15.42555094,120.7238674
106496,37.05,0,15.38716176,120.7124573
106497,34.43,0,15.44524184,120.7197261
106498,35.4,0,15.3991349,120.7183957
106499,34.49,0,15.39787297,120.7009077
106500,35.16,0,15.43467269,120.6897068
106501,34.59,0,15.45351477,120.7028389
106502,37.94,0,15.41156761,120.677948
106503,36.92,0,15.40999546,120.7196617
106504,38.92,0,15.4304273,120.7256538
106505,37.55,0,15.44132501,120.7279873
106506,34.56,0,15.42317477,120.7100755
106508,32.37,0,15.531181,120.376382
106510,37.37,0,15.601379,120.353251
106513,36.63,0,15.563017,120.29274
106514,35.29,0,15.586911,120.396166
106515,35.06,0,15.5946,120.34853
106516,34.33,0,15.587159,120.377369
106517,30.79,0,15.621632,120.377026
106518,34.93,0,15.548671,120.37827
106519,34.03,0,15.555824,120.328875
106520,30.64,1,15.563017,120.398011
106521,32,0,15.554128,120.392261
106522,36.33,0,15.622954,120.398312
106523,36.67,0,15.589309,120.368614
106524,36.18,0,15.610756,120.350847
106526,35.71,0,15.77027801,120.5820912
106528,36.61,0,15.7728515,120.5734491
106530,35.7,0,15.74874926,120.578438
106531,31.95,0,15.74414377,120.5796558
106532,27.66,1,15.74139179,120.5742806
106533,33.54,0,15.76998375,120.5944347
106535,35.07,0,15.76438494,120.5916774
106537,36.24,0,15.80967436,120.572446
106538,27,1,15.75011746,120.5978036
106539,33.64,0,15.76028834,120.5704451
106541,32.75,0,15.740731,120.543602
106542,39.2,0,15.733399,120.543323
106543,33.55,0,15.72082,120.557715
106544,39.38,0,15.712176,120.555972
106545,34.1,0,15.735756,120.577156
106546,39.57,0,15.694274,120.543626
106548,36.22,0,15.734793,120.5685
106549,37.19,0,15.731651,120.568704
106550,35.95,0,15.734834,120.57247
106551,39.71,0,15.71879107,120.5838856
106552,38.89,0,15.7171,120.540917
106553,39.81,0,15.704983,120.580246
106554,36.86,0,15.719888,120.593107
106555,37.67,0,15.720867,120.571116
106556,39.71,0,15.734026,120.593499
106557,37.33,0,15.6708111,120.591664
106558,36.87,0,15.66764233,120.5126274
106559,33.67,0,15.68313963,120.5813241
106560,38.72,0,15.66487899,120.5121553
106561,36.96,0,15.67185443,120.5807877
106562,38.94,0,15.67134051,120.5010912
106563,30.42,1,15.66488157,120.5548587
106564,34.09,0,15.67432586,120.5846259
106565,37.13,0,15.68389626,120.5952635
106566,33.93,0,15.68143785,120.6007782
106567,38.71,0,15.67437751,120.5351418
106568,32.9,0,15.66789026,120.5800956
106569,32.5,0,15.66603856,120.5655232
106570,33.32,0,15.70187633,120.5808064
106571,33.5,0,15.6998571,120.6076741
106572,34.9,0,15.67129403,120.568023
106573,32.96,0,15.67960177,120.5420968
106574,37.47,0,15.659192,120.563563
106575,35,0,15.63467859,120.5270737
106576,37.59,0,15.67982386,120.4781905
106577,36.15,0,15.64618022,120.5884695
106578,34.07,0,15.65297778,120.5738667
106579,35.48,0,15.63618187,120.5406377
106580,37,0,15.66013472,120.5724031
106581,37.95,0,15.6363291,120.5580479
106582,37.07,0,15.67652611,120.4879242
106583,38.52,0,15.63572469,120.4938009
106584,35.65,0,15.64708162,120.5460584
106585,29.92,1,15.66451484,120.5802539
106586,36.83,0,15.644977,120.571293
106587,36.27,0,15.65636661,120.5391142
106588,37.73,0,15.64959984,120.5830514
106589,37.93,0,15.65843792,120.4880208
106590,35.21,0,15.6342679,120.5169672
106591,34.96,0,15.64448588,120.5222565
106592,35.36,0,15.62949451,120.673281
106594,30.17,1,15.6244627,120.650053
106595,34.97,0,15.64365937,120.6418347
106596,28.27,1,15.58986439,120.6385034
106597,35.25,0,15.64616214,120.6433341
106598,19.67,1,15.64681042,120.6466413
106599,35.47,0,15.61631,120.652606
106600,33.38,0,15.64527623,120.6468156
106602,37.43,0,15.6247,120.655
106604,34.33,0,15.62413982,120.6483981
106605,35.65,0,15.6204537,120.6435326
106607,33.74,0,15.67394108,120.6372803
106608,36.69,0,15.668742,120.614777
106609,29.23,1,15.68878199,120.6198406
106610,38.32,0,15.66461,120.639539
106611,35.69,0,15.65575193,120.6265649
106612,33.04,0,15.65951231,120.621863
106614,37.89,0,15.67018871,120.6527996
106615,35.17,0,15.68157988,120.3472048
106616,33.7,0,15.67866436,120.3339225
106617,32.79,0,15.70829537,120.3660125
106618,33.17,0,15.70135732,120.3508633
106619,37.54,0,15.72151238,120.3652346
106620,34.36,0,15.49589801,120.3511316
106621,32,0,15.6234088,120.2864689
106622,33.89,0,15.66725237,120.3321335
106624,32.48,0,15.72695747,120.3593257
106625,34.64,0,15.71133182,120.3606105
106626,27,1,15.495946,120.3512
106627,35.08,0,15.49550255,120.4049072
106628,35.61,0,15.47834967,120.4545227
106629,35.21,0,15.5316492,120.4802048
106630,35.27,0,15.39148562,120.3497127
106632,34.68,0,15.45511503,120.4132676
106633,35.29,0,15.50691116,120.4904294
106634,26.46,1,15.50076754,120.4702833
106635,34.94,0,15.50759349,120.4680651
106636,35.83,0,15.46414,120.441377
106637,33.15,0,15.4353113,120.355458
106638,32.53,0,15.50041345,120.4556465
106639,33.5,0,15.47493495,120.488171
106640,35.54,0,15.45490562,120.4661769
106641,34.09,0,15.45379397,120.4954612
106642,32.79,0,15.45809835,120.3508312
106643,32.6,0,15.43585942,120.4999271
106645,35.79,0,15.43835696,120.4122618
106646,36.42,0,15.47269894,120.43255
106647,33.24,0,15.46201228,120.392746
106648,32.75,0,15.5057481,120.3330776
106649,37.75,0,15.40941625,120.3225929
106650,34.31,0,15.46085413,120.4659757
106652,34.32,0,15.79983115,120.6081033
106653,32.47,0,15.8193158,120.6066978
106654,33.42,0,15.81202282,120.5812973
106655,31.65,0,15.77546626,120.619221
106656,35.96,0,15.77338581,120.6078458
106657,36.74,0,15.85515748,120.6007004
106658,34.78,0,15.83889146,120.6057751
106659,34.78,0,15.82431698,120.5990481
106660,34.18,0,15.81067569,120.6183869
106661,33.68,0,15.79224325,120.6060809
106662,35.22,0,15.80422375,120.6071699
106663,33.35,0,15.83474218,120.5880404
106664,39.23,0,15.77440281,120.6012636
106666,34.43,0,15.633892,120.464086
106667,28.08,1,15.600863,120.418661
106668,34.55,0,15.578921,120.420669
106669,31.36,0,15.647325,120.472474
106670,39.6,0,15.546509,120.425322
106671,35.37,0,15.582512,120.468373
106673,34.98,0,15.599918,120.458935
106674,35.95,0,15.612309,120.481791
106675,35.44,0,15.63174,120.411212
106676,34.86,0,15.607023,120.456069
106677,36.8,0,15.626939,120.437303
106678,34.92,0,15.540627,120.407626
106679,38.63,0,15.621063,120.428114
106680,34.64,0,15.614021,120.437958
106681,29.76,1,15.552543,120.51594
106682,34.25,0,15.556835,120.47696
106683,37.61,0,15.56673,120.491816
106684,32.36,0,15.557104,120.462436
106686,23,1,15.64349,120.435906
106687,38.07,0,15.582065,120.440257
106688,34.9,0,15.592934,120.48629
106689,26.61,1,15.476657,120.60446
106690,31.89,0,15.49932,120.617181
106691,32.2,0,15.496567,120.600047
106692,21.52,1,15.500427,120.60394
106693,30.14,1,15.486643,120.59938
106694,29.22,1,15.492675,120.594683
106695,29.4,1,15.474605,120.598017
106696,27.12,1,15.488113,120.594387
106697,33.3,0,15.468589,120.682972
106698,31.29,0,15.483129,120.686172
106699,24.74,1,15.485023,120.679743
106700,19.21,1,15.519702,120.658301
106701,30.9,0,15.488008,120.62231
106702,28.63,1,15.482692,120.619406
106703,32.03,0,15.498036,120.630795
106704,29.88,1,15.489581,120.649014
106705,30.96,0,15.4909,120.664936
106706,30.73,0,15.508277,120.667955
106707,34,0,15.502548,120.623794
106708,32.9,0,15.505214,120.679373
106709,30.88,0,15.548884,120.607077
106710,30.76,0,15.532167,120.594238
106712,30.49,1,15.53227,120.637001
106713,34.85,0,15.518378,120.628004
106714,33.11,0,15.51816,120.565339
106715,32.42,0,15.51378,120.614012
106716,29.99,1,15.52938,120.60449
106717,31.84,0,15.501125,120.589234
106718,37.55,0,15.546669,120.544113
106719,27.83,1,15.537338,120.558234
106720,24.94,1,15.535598,120.528562
106721,31.03,0,15.503753,120.60136
106722,26.8,1,15.537651,120.586044
106723,31.98,0,15.537168,120.596735
106724,25.57,1,15.546855,120.581588
106725,35.21,0,15.536363,120.511651
106726,28.56,1,15.537896,120.576178
106727,36.65,0,15.516877,120.607024
106729,21.31,1,15.448152,120.667137
106731,28.35,1,15.440208,120.63029
106732,35.07,0,15.456634,120.664048
106733,21.47,1,15.426396,120.616193
106734,33.99,0,15.414126,120.600443
106735,34.99,0,15.433397,120.647388
106736,32.53,0,15.437542,120.598226
106737,24,1,15.433255,120.601437
106738,33.1,0,15.46987,120.662494
106739,33.38,0,15.474718,120.641816
106740,24.04,1,15.441,120.648197
106741,24.91,1,15.44059,120.599575
106742,22.07,1,15.428075,120.657157
106743,33.41,0,15.442971,120.598738
106744,30.78,0,15.409018,120.578962
106745,27.25,1,15.423933,120.597406
106746,27.73,1,15.432829,120.597562
106747,29.48,1,15.421864,120.599014
106748,29.23,1,15.414531,120.559952
106749,36.31,0,15.460431,120.613708
106751,23.88,1,15.445384,120.572013
106752,32.35,0,15.507439,120.57037
106753,32.96,0,15.511805,120.530846
106754,31.23,0,15.464233,120.550164
106755,32.88,0,15.481453,120.570349
106756,33.29,0,15.488025,120.537066
106757,18.33,1,15.470545,120.571144
106758,33.38,0,15.4611,120.584727
106759,26.26,1,15.455077,120.599293
106760,26.67,1,15.491061,120.516884
106761,24.67,1,15.479763,120.598656
106762,30.86,0,15.523373,120.545357
106763,31.7,0,15.495195,120.586203
106764,23.85,1,15.459047,120.570193
106765,33.26,0,15.475765,120.574367
106766,23.14,1,15.465716,120.596668
106767,33.82,0,15.477262,120.586623
106768,34.68,0,15.466379,120.580713
106769,29.78,1,15.503876,120.549366
106770,29.93,1,15.464321,120.60517
106771,25.48,1,15.460838,120.603031
106772,25.66,1,15.484288,120.589539
106773,25.85,1,15.48781,120.572246
106774,24.13,1,15.469192,120.535299
106775,33.29,0,15.59592268,120.666275
106776,37.25,0,15.61999648,120.6833097
106777,34.5,0,15.59697673,120.7236743
106778,37,0,15.5979016,120.7133719
106779,25.15,1,15.55838424,120.689503
106780,36.95,0,15.57912179,120.7258496
106781,38.71,0,15.61560766,120.7433295
106782,37,0,15.59754767,120.6816468
106783,37.17,0,15.57794105,120.688473
106784,35.64,0,15.54803536,120.6945992
106785,34.72,0,15.60646291,120.6535721
